label,tid,lat,lon,day,hour,category
178,4989,40.886605069672356,-73.8476639205886,1,20,1
178,4989,40.89987143937279,-73.86571702755224,1,20,2
178,4989,40.897906050717125,-73.87353109962474,1,12,0
178,4989,40.91082961920429,-73.85787427819501,2,12,0
178,4989,40.77223679300178,-73.98767219132911,3,9,3
178,4989,40.77207174215246,-73.99543006553482,3,9,0
178,4989,40.77520247705061,-73.98818272560071,3,9,3
178,4989,40.77906155649353,-73.98923039830457,3,12,4
178,4989,40.77566475204904,-73.98724467142652,3,12,0
178,4989,40.778497378041635,-73.99002280107867,3,12,4
178,4989,40.7491350664549,-73.99534725978206,3,12,4
178,4989,40.75272579367984,-73.97383225591089,3,13,0
178,4989,40.74159561346997,-73.9836804719938,3,14,4
178,4989,40.7406804567926,-74.0035341533197,3,14,4
178,4989,40.73889465134371,-74.0000251049472,3,15,4
178,4989,40.736567050849686,-74.0033398161007,3,15,0
178,4989,40.77662805065293,-73.98162885963153,3,15,0
178,4989,40.78047475840677,-73.9916373288555,3,17,3
178,4989,40.77348474755664,-73.99379713296126,3,17,0
178,4989,40.746711771635006,-73.99550505190324,3,18,4
178,4989,40.73841366980005,-73.97902024931442,3,18,0
178,4989,40.90183821383644,-73.88770649231206,4,8,0
178,4989,40.894160554444085,-73.88435760534536,4,8,0
178,4989,40.89126640621353,-73.89144338316451,4,8,1
178,4989,40.774961889421235,-73.98269866521638,4,9,4
178,4989,40.77939819235135,-73.98360948658716,4,9,3
178,4989,40.780362995972524,-73.99472930862736,4,16,3
178,4989,40.778181143736134,-73.98215464710425,4,12,0
178,4989,40.75241069465656,-73.97944991312157,4,13,4
178,4989,40.748791054522286,-73.99540963976811,4,14,4
178,4989,40.744833565016876,-74.00530870280396,4,14,0
178,4989,40.76976263120551,-73.99324745520185,5,17,0
178,4989,40.78180730964769,-73.98498547285031,5,19,0
178,4989,40.89091593090225,-73.86023753530513,5,20,0
178,4989,40.87551154259373,-73.85731645322572,5,20,1
178,4989,40.89324061635662,-73.87982830799352,5,12,4
178,4989,40.77669859926928,-73.99302076569926,6,16,4
178,4989,40.773852355478,-73.99008712939154,6,16,3
178,4989,40.74794668581117,-73.99820858075451,6,12,4
178,4989,40.735196184998046,-73.9934407754166,6,17,4
178,4989,40.89372098509003,-73.85468326158058,6,19,1
178,4989,40.89741659227539,-73.87452049202453,6,20,4
178,4993,40.78769412327338,-73.9765558468474,1,12,4
178,4993,40.75033384997178,-73.98295484039168,1,12,0
178,4993,40.784643578042875,-73.99013802803289,1,12,0
178,4993,40.78704075019587,-73.98676847874354,1,13,3
178,4993,40.78924276184071,-73.98491856104862,1,13,3
178,4993,40.781994403039704,-73.98449603117238,1,14,0
178,4993,40.78213005576063,-73.97751991565507,1,14,3
178,4993,40.739704726894985,-73.99618948272597,1,15,4
178,4993,40.8989866084211,-73.83957903481256,1,19,1
178,4993,40.90022108021904,-73.84852741307746,1,19,1
178,4993,40.900972530876885,-73.87092653311025,2,9,0
178,4993,40.78306802052785,-73.98698025590907,2,12,3
178,4993,40.751950141673575,-73.98604040428232,2,12,0
178,4993,40.76875016249497,-73.98534567116927,5,17,3
178,4993,40.77038316212375,-73.98600709273647,5,17,3
178,4993,40.76904127158005,-73.97162163349036,5,17,4
178,4993,40.8955414897554,-73.84001225627195,5,19,1
178,4993,40.90570764306713,-73.86658340341579,5,19,4
178,4994,40.898256526028405,-73.88267239577304,0,8,0
178,4994,40.88864225212265,-73.87546504683029,0,9,1
178,4994,40.77546636450816,-73.97787934842687,0,9,3
178,4994,40.781170057763944,-73.97675536780785,0,12,3
178,4994,40.74156322393347,-73.97048113435208,0,13,0
178,4994,40.749907321927736,-73.97632090442981,0,14,4
178,4994,40.73773518454064,-74.00257918632757,0,15,0
178,4994,40.75085709213991,-73.992567103572,0,15,4
178,4994,40.74812748905052,-73.99126257023941,0,12,4
178,4994,40.78546590607394,-73.97731508243065,0,12,0
178,4994,40.78377797890235,-73.97852670516055,0,12,4
178,4994,40.78417986321975,-73.99021925239991,0,17,4
178,4994,40.88975961569477,-73.8569707164837,0,18,1
178,4994,40.89343196216751,-73.85945932216178,0,18,1
178,4994,40.90537287357975,-73.87578017658721,0,19,4
178,4994,40.90545597735573,-73.86624231583606,0,19,2
178,4994,40.77585437305052,-73.98199214342218,1,9,4
178,4994,40.780460732688795,-73.98216042596083,1,12,0
178,4994,40.77822996925343,-73.97888612396251,1,12,3
178,4994,40.78416046749581,-73.98159288170915,1,18,0
178,4994,40.89902125362087,-73.85431547111999,1,19,1
178,4994,40.912112132345925,-73.87425940132867,1,20,4
178,4994,40.9279779798143,-73.88003869748842,2,12,4
178,4994,40.91154138806988,-73.86600774920713,3,12,0
178,4994,40.89161844614674,-73.89291878438722,3,8,1
178,4994,40.774112306235025,-73.98161558362823,3,9,4
178,4994,40.783877522384415,-73.98244020457547,3,12,3
178,4994,40.74401242349077,-73.97847091428171,3,12,0
178,4994,40.77709674339522,-73.98521292976271,3,17,0
178,4994,40.792477347587834,-73.97530907274391,3,19,0
178,4994,40.85846894297529,-73.82371001339685,3,12,3
178,4994,40.89303727511097,-73.83241118884813,3,16,4
178,4994,40.77738042611409,-73.98751175052654,4,9,4
178,4994,40.77785295683671,-73.98576459868978,4,9,3
178,4994,40.78038032416035,-73.9918013925029,4,16,3
178,4994,40.77620571356047,-73.98547265700232,4,12,0
178,4994,40.751873193939815,-73.99671552910637,4,12,4
178,4994,40.7429427902006,-73.9803189944772,4,12,0
178,4994,40.75831489980001,-73.97817886921744,4,14,4
178,4994,40.78224478166331,-73.98683935611676,4,14,0
178,4994,40.77780342351426,-73.99366636409592,4,14,3
178,4994,40.781316653525124,-73.97731124258767,4,18,0
178,4994,40.906861499583016,-73.88264608777295,4,19,4
178,4994,40.90005540910889,-73.8713935206009,5,9,0
178,4994,40.88636362615753,-73.86957639104854,5,9,1
178,4994,40.78639155503143,-73.98118870633822,5,12,4
178,4994,40.78559881511856,-73.97940582337957,5,12,4
178,4994,40.7800641662233,-73.98084770444017,5,12,3
178,4994,40.781799492126,-73.97910560130309,5,12,0
178,4994,40.891651869451294,-73.8522049451543,5,19,1
178,4994,40.89385216001202,-73.85113332814704,5,19,1
178,4994,40.90142953458954,-73.86947848296892,5,19,4
178,4994,40.89779776397873,-73.87054393834602,5,19,2
178,4994,40.90077361527611,-73.87443776077758,6,9,0
178,4994,40.8907849347942,-73.87176949179899,6,9,1
178,4994,40.77177189446766,-73.98862971200775,6,9,4
178,4994,40.779083703344355,-73.98491869515907,6,16,3
178,4994,40.77357954129357,-73.9805829704104,6,16,3
178,4994,40.74914195544798,-73.9756746704055,6,14,0
178,4994,40.77614037569393,-73.98325455862265,6,17,0
178,4994,40.89890572491814,-73.85230936504136,6,19,1
178,4994,40.899578959380875,-73.85597191400062,6,19,1
178,4994,40.90590669277836,-73.87377407795917,6,19,4
178,4996,40.89673398498226,-73.88263010627757,0,9,0
178,4996,40.77347392186303,-73.98563129290174,0,12,4
178,4996,40.774944168215285,-73.99122294991444,0,12,3
178,4996,40.749473300462256,-73.97995279005896,0,12,0
178,4996,40.7456327925228,-73.97505688688885,0,14,4
178,4996,40.74648458573748,-73.99534631169568,0,14,4
178,4996,40.74205398622681,-74.02006861961614,0,15,0
178,4996,40.74515006568063,-73.99695425688456,0,8,4
178,4996,40.90359808567692,-73.86858388430606,0,12,0
178,4996,40.895048484837304,-73.88669535166751,1,8,1
178,4996,40.77261054672081,-73.98671862504612,1,9,3
178,4996,40.77921484473873,-73.99550884238612,1,12,3
178,4996,40.780169903000484,-73.98509783691894,1,12,4
178,4996,40.74905664071221,-73.97401914953421,1,13,3
178,4996,40.7507513255604,-73.98312144003044,1,14,4
178,4996,40.74752355523188,-74.00081597290169,1,15,4
178,4996,40.7885442885362,-73.99807508683931,1,18,4
178,4996,40.899875268971215,-73.86807854867708,1,19,0
178,4996,40.777240805958996,-73.99496859892439,2,12,0
178,4996,40.77689942221869,-73.98843047230672,2,12,0
178,4996,40.78784933004309,-73.98403501811605,2,13,0
178,4996,40.751400293482135,-73.98575328870844,2,13,4
178,4996,40.75484390247394,-73.97864960807543,2,13,0
178,4996,40.77128938555498,-73.98253543696534,2,17,4
178,4996,40.7821868794762,-73.9762661333492,4,8,4
178,4996,40.77649640448172,-73.98443119249474,4,9,3
181,5064,40.69520148698021,-73.9361914696468,0,12,0
181,5064,40.69811810616184,-73.93694145254027,0,12,1
181,5064,40.600601301228295,-73.94365646525453,0,7,1
181,5064,40.65641784731079,-73.96583250442687,0,12,1
181,5064,40.81121124390293,-73.95925022776406,1,12,3
181,5064,40.80522576782633,-73.9527918810321,1,12,1
181,5064,40.58563102844883,-73.97331690437328,1,7,1
181,5064,40.58961787882973,-73.95113473593425,1,7,1
181,5064,40.59924896124531,-73.94681729956697,1,7,1
181,5064,40.59400828245808,-73.94595161660742,1,7,1
181,5064,40.59531517389942,-73.94855638987552,2,7,1
181,5064,40.69933489028145,-73.80007632470857,2,20,1
181,5064,40.65551052305628,-74.00547336063515,3,14,1
181,5064,40.75402179283802,-73.99679825476538,5,19,0
181,5066,40.729635596906434,-73.99092417976986,0,12,1
181,5066,40.60042974415947,-73.97856591384094,0,7,1
181,5066,40.60255090955425,-73.95817919842135,0,7,1
181,5066,40.60758474532295,-73.95292817450296,0,7,1
181,5066,40.61211277607609,-73.95457751232367,0,7,1
181,5066,40.601092577611695,-73.95379854480903,1,7,1
181,5066,40.59468491438557,-73.96117218186315,1,12,1
181,5066,40.58763194147278,-73.98997510804962,1,12,1
181,5066,40.586870015298615,-73.98311761322599,1,12,1
181,5066,40.74564092483152,-74.00587673879396,2,12,1
181,5066,40.596352071201096,-73.97710285264235,2,7,1
181,5066,40.7385925135367,-73.90808677694928,2,20,1
181,5066,40.74119198571671,-73.88623027152549,2,20,1
181,5066,40.7441740340345,-73.87705108917486,2,20,1
181,5066,40.75050242680837,-73.8567260766698,2,20,1
181,5066,40.891978160177956,-73.89472033477556,4,18,2
181,5066,40.59418332639862,-73.97842851675283,5,12,1
181,5066,40.70537816423703,-73.9895161336584,6,16,3
181,5066,40.719856396948586,-73.99640653490256,6,16,1
181,5066,40.72288985240985,-74.00570700339209,6,16,1
181,5066,40.62100766662289,-73.97468543307092,6,16,1
181,5066,40.59454128209282,-73.97744949928652,6,16,1
181,5066,40.712278791403065,-73.80817249811422,6,20,1
181,5067,40.75083187937517,-73.84183179236184,0,12,1
181,5067,40.74923151515205,-73.90012117869388,0,12,1
181,5067,40.74954446468283,-73.9366292173339,0,12,1
181,5067,40.75035786598701,-73.84244433439504,0,7,1
181,5067,40.706575669979344,-74.0138865934981,1,12,1
181,5067,40.70539611268569,-74.01048900581132,1,12,0
181,5067,40.70431366253425,-74.00984382650982,1,12,3
181,5067,40.58405986491371,-73.98983450441789,1,12,1
181,5067,40.70585017341901,-73.98652292064558,1,12,3
181,5067,40.73561609040726,-73.99949805087577,2,12,0
181,5067,40.71685621950556,-74.006581917621,2,12,3
181,5067,40.60065203968216,-73.95566197878848,2,7,1
181,5067,40.710594408845196,-73.99218367434274,2,12,3
181,5067,40.59945955935646,-73.96906743295891,2,12,1
181,5067,40.59799547556568,-73.98489760442804,2,12,1
181,5067,40.594188243781815,-73.986748183362,2,12,1
181,5067,40.6469164049976,-73.96625970977526,3,12,1
181,5067,40.61764104727436,-73.96263699627649,3,7,1
181,5068,40.60546411636997,-73.95518740195017,0,7,1
181,5068,40.61084063414265,-73.95451793003063,0,7,1
181,5068,40.60300579730202,-73.95161123409103,0,12,1
181,5068,40.59083545271088,-73.96920034520495,1,12,1
181,5068,40.66888127539087,-73.9935144244058,1,12,1
181,5068,40.681692429517994,-73.9909387735946,1,12,0
181,5068,40.59716938499142,-73.98248042932879,1,7,1
181,5068,40.59715005818535,-73.95920842441897,1,7,1
181,5068,40.592018560206185,-73.98564892283808,2,12,1
181,5068,40.89038626912762,-73.91576539746653,4,16,1
181,5068,40.89624193373848,-73.91393357536923,4,16,3
181,5068,40.891845837866555,-73.91035490877162,5,12,1
181,5068,40.679746308063756,-73.90123566634189,6,16,1
181,5068,40.696792081629525,-73.99616586066018,6,16,0
181,5068,40.600005046164284,-73.95115997850131,6,16,1
182,5099,40.77597508922,-73.99021305165421,2,15,0
182,5099,40.851026051377545,-73.95769990815948,2,19,2
182,5099,40.84126387599636,-73.94304429575037,4,12,3
182,5099,40.8416085696571,-73.95135353527199,5,12,3
182,5099,40.73077204514075,-74.00530044011008,5,15,0
182,5099,40.73718994173933,-73.99827125876378,5,12,4
182,5099,40.847035051023255,-73.94210789001714,5,12,3
182,5099,40.71502197969485,-73.96195394520815,6,16,3
182,5099,40.71566470403005,-73.9634765258355,6,16,0
182,5099,40.71813558850218,-73.96485860481094,6,17,3
182,5101,40.781641485800634,-73.97565432612951,1,12,0
182,5101,40.808845647310505,-73.9755111590324,1,17,3
182,5101,40.83053927931715,-73.9236676099075,1,19,2
182,5101,40.84344830427099,-73.94213686159979,2,12,3
182,5101,40.84451222482849,-73.95325472599994,3,12,3
182,5101,40.75361696460996,-73.98710013575088,3,20,3
182,5101,40.817508515601645,-73.94766219168137,5,13,3
182,5101,40.82155350658823,-73.96039950776081,5,13,3
182,5101,40.74852901574005,-73.99975194803606,5,20,2
182,5101,40.74906396556426,-74.00471920541655,5,12,3
182,5101,40.85543783817221,-73.93235294542443,6,14,0
182,5111,40.72564726386,-73.99958534932863,0,17,3
182,5111,40.71808004442383,-73.98793493046593,0,12,3
182,5111,40.78617685910095,-73.99033356107007,0,12,3
182,5111,40.84978469524313,-73.93569862491618,1,8,3
182,5111,40.8420576832049,-73.94074210359882,1,9,3
182,5111,40.78423652861048,-73.98099893259983,1,12,0
182,5111,40.736241212745796,-73.99759186267089,1,17,4
182,5111,40.73280942689408,-73.99982728830706,1,20,2
182,5111,40.78514326240648,-73.97562956645321,2,17,0
182,5111,40.852028065060864,-73.93762266098689,3,12,3
182,5111,40.78097368653644,-73.9657306670973,3,13,3
182,5111,40.84957935724188,-73.93873568087052,3,19,1
182,5111,40.85366173896719,-73.93110391891729,4,8,3
182,5111,40.84786374930073,-73.9443469664378,4,14,3
182,5111,40.6718721992128,-73.9851199521048,4,20,0
182,5111,40.764939474107365,-73.98975967823695,5,12,3
182,5111,40.75829421442714,-73.9901226276828,5,12,3
182,5111,40.85153532836367,-73.94131462111305,5,12,0
182,5111,40.8415943986528,-73.93731425910424,5,9,3
182,5111,40.66539146069218,-73.98338565997015,5,12,0
182,5111,40.70150874618221,-74.0135055223776,5,19,2
182,5111,40.67198180470396,-73.97781457773577,6,16,3
182,5111,40.66913151804138,-73.98525475545954,6,16,0
182,5111,40.85450473490883,-73.93056319675576,6,16,3
182,5111,40.85212326857973,-73.93306124604474,6,16,3
182,5111,40.853905678426514,-73.93684675193559,6,16,3
182,5112,40.68009632888962,-73.97777573133986,0,12,4
182,5112,40.71444853458334,-73.99331722243856,0,17,0
182,5112,40.84042812201906,-73.9406060466839,1,12,3
182,5112,40.846015938257466,-73.94195180780422,2,8,3
182,5112,40.775446266567,-73.98165402769278,2,12,0
182,5112,40.762716380346234,-74.0110094363166,2,17,3
182,5112,40.70907458726097,-74.01243832728993,2,19,2
182,5112,40.846174814438115,-73.94308915569614,3,12,3
182,5112,40.84644987497259,-73.93968114464711,3,12,3
182,5112,40.84560209575821,-73.94344898521136,3,13,2
182,5112,40.84965260389973,-73.94008257634174,3,13,2
182,5112,40.854598545169125,-73.93908622882496,4,8,3
182,5112,40.85097622934509,-73.94232392705213,4,18,2
182,5112,40.69795471492935,-73.99560902475547,4,16,3
182,5112,40.850434430574666,-73.93833833954464,5,9,3
182,5112,40.86060199204613,-73.94181005864571,6,13,2
182,5112,40.84344057056833,-73.93847013100218,6,14,2
182,5112,40.84894716057707,-73.95154413788747,6,15,2
184,5172,40.722950589542876,-73.9771973045839,1,12,0
184,5172,40.78003702375818,-73.96103944092225,1,17,2
184,5172,40.70723465893198,-73.91741612575184,1,20,4
184,5172,40.70033183384467,-73.93798678576182,2,12,2
184,5172,40.70671444076825,-73.92946227288972,2,9,4
184,5172,40.7276633611672,-73.98326709981244,2,12,2
184,5172,40.72255873370696,-73.97537990075703,2,12,3
184,5172,40.702384863679896,-73.92627856156956,4,12,0
184,5172,40.70553137425114,-73.92797730512153,5,12,4
184,5172,40.705158524846325,-73.9245312402321,5,18,4
184,5173,40.74314763273824,-73.98718924283217,0,17,3
184,5173,40.76764237245325,-73.96078079960476,0,17,4
184,5173,40.783071270843635,-73.95704117904585,0,17,4
184,5173,40.78676134038497,-73.950973747514,0,18,2
184,5173,40.79057774383355,-73.9539186956657,0,20,4
184,5173,40.79263569105197,-73.95209863989781,0,20,4
184,5173,40.78003819349934,-73.96381701736878,0,12,0
184,5173,40.72873037744094,-73.98737260162066,1,19,4
184,5173,40.72424053463865,-73.98636974788438,1,20,0
184,5173,40.73041212063063,-73.9905748481227,1,20,2
184,5173,40.711189140265475,-73.92715764812361,2,13,4
184,5173,40.741402989884506,-73.99365471883844,2,13,0
184,5173,40.71853526372243,-73.98710350900124,2,14,3
184,5173,40.77783609244753,-73.95768679700028,2,20,4
184,5173,40.72158043894697,-73.97707580517213,3,13,3
184,5173,40.72136450249482,-73.98846492006611,3,16,4
184,5173,40.71917804393698,-73.98382147702556,3,12,0
184,5173,40.72305123198558,-73.98411149087529,3,16,4
184,5173,40.7134787074082,-73.98949617355298,3,17,4
184,5173,40.728306450580845,-73.9799695249943,3,17,1
184,5173,40.6986337831967,-73.92381352952849,4,16,4
184,5173,40.71690319914151,-73.98475316560994,4,16,0
184,5173,40.735316992437134,-73.98651858440768,4,16,1
184,5173,40.75036128394086,-73.98183154522609,4,16,2
184,5173,40.73277666855384,-73.99407709038984,4,17,2
184,5173,40.73454112250138,-74.01092189944517,4,18,0
184,5173,40.6953036716931,-73.93655088938009,4,18,2
184,5173,40.699518327301035,-73.92874187252652,4,16,0
184,5173,40.752643583042214,-73.9840556729881,5,12,2
184,5173,40.75633132241447,-73.98037717885505,5,12,0
184,5173,40.77415905024637,-73.95891732837241,5,12,1
184,5173,40.78524039190043,-73.95803966208528,5,12,0
184,5173,40.77839532371391,-73.95422702769916,5,13,2
184,5173,40.7774486007892,-73.95811820703726,5,15,2
184,5173,40.78397504303385,-73.9495184628589,5,15,2
184,5173,40.75526834947769,-73.97012240321543,5,17,0
184,5173,40.75452441738699,-73.95985156319271,5,18,3
184,5173,40.6995965583973,-73.92753702051174,5,20,2
184,5173,40.74617172188837,-73.98115326578896,6,16,4
184,5173,40.7477834808432,-73.9786874300165,6,16,2
184,5173,40.71786533359219,-74.01234481877815,6,12,4
184,5173,40.72055707562495,-74.01300030968319,6,12,4
184,5173,40.721077215557585,-74.01373017228376,6,12,4
184,5173,40.720879495774994,-74.01400408170353,6,12,4
184,5173,40.72126702654887,-74.01367839074861,6,12,4
184,5173,40.71835229236413,-73.983420184098,6,13,0
184,5173,40.73033062990535,-73.98410437370818,6,14,3
184,5173,40.7428704860412,-73.99154991864394,6,16,2
184,5173,40.73799849737216,-74.00348773620259,6,16,4
184,5173,40.727834523355256,-73.99895142971705,6,17,4
184,5173,40.72834023523856,-73.99806848748754,6,17,2
184,5180,40.71536471757818,-74.04599778003227,0,12,2
184,5180,40.7020291729622,-73.92788209787737,0,13,2
184,5180,40.780187519898305,-73.94554135783743,0,12,2
184,5180,40.777718596791516,-73.95121796450745,0,12,3
184,5180,40.72501199755598,-73.99098102769982,0,19,2
184,5180,40.70085565063883,-73.92067045740019,0,12,3
184,5180,40.72649594459463,-73.98045220061373,1,12,0
184,5180,40.719573937987576,-73.98381427045148,1,14,3
184,5180,40.7157629473858,-73.98003448660653,1,15,3
184,5180,40.69941206712056,-73.92769102028738,2,12,2
184,5180,40.720490083729516,-73.9839651875494,3,14,0
184,5180,40.71929978269864,-73.98431870362889,3,14,4
184,5180,40.71677837583948,-73.98592205180954,3,14,3
184,5180,40.69585491034914,-73.91949393994342,4,17,0
184,5180,40.72589784178663,-73.98817937470209,4,14,0
184,5180,40.702613279854546,-73.93118941432964,6,16,2
184,5180,40.70496901187826,-73.94194709344934,6,16,0
184,5182,40.71285564142991,-74.05433037526142,0,12,2
184,5182,40.71512987900306,-73.98252231183629,0,14,0
184,5182,40.71690046105314,-73.98372080664318,0,15,2
184,5182,40.70654389697839,-73.95368747527878,1,12,0
184,5182,40.69742172274519,-73.94533597513269,1,12,0
184,5182,40.69554513755966,-73.95796846247445,1,12,1
184,5182,40.72018782485057,-73.9831273911817,1,14,0
184,5182,40.7277290641122,-73.99080564103257,1,14,4
184,5182,40.72040898043443,-73.99053159377705,1,17,4
184,5182,40.695619181429635,-73.93464831656944,1,20,2
184,5182,40.69706825230051,-73.94851929716002,2,9,3
184,5182,40.69943736184169,-73.93615937999617,2,9,0
184,5182,40.70284873310257,-73.9429779297037,2,12,2
184,5182,40.72549352485467,-73.98528260014187,2,12,3
184,5182,40.71919479656745,-73.99349926619958,2,17,0
184,5182,40.69828229460646,-73.94052753991615,2,18,2
184,5182,40.701280985658656,-73.94558583221566,2,19,2
184,5182,40.70269106764127,-73.94381744249891,2,12,2
184,5182,40.71323046896387,-73.95211729242634,3,12,0
184,5182,40.77068161003072,-73.97474261674266,4,16,3
184,5182,40.76683592719738,-73.96431690895166,4,12,0
184,5182,40.78060435380567,-73.95478964059781,5,12,2
184,5182,40.73365583147634,-73.99714511095713,5,17,2
184,5182,40.71363238308359,-74.05345236904155,5,20,2
184,5182,40.69302660289932,-73.93365366405975,5,12,2
184,5182,40.70176943827201,-73.94850529751908,6,16,2
185,5186,40.951466337477456,-74.06477987415325,0,7,0
185,5186,40.957865164314995,-74.05803181625139,0,8,3
185,5186,40.908198893701325,-74.10207736886274,0,14,3
185,5186,40.954270959531556,-74.06143340117465,1,7,0
185,5186,40.96222557190586,-74.0579004848672,1,8,3
185,5186,40.96417567197014,-74.05861979372035,1,8,3
185,5186,40.95544853869606,-74.07075927800666,1,9,1
185,5186,40.94967444304157,-74.06757273919116,1,12,3
185,5186,40.95369863573242,-74.06530618316661,1,17,0
185,5186,40.96220260921646,-74.04867408818733,1,12,3
185,5186,40.96536077622105,-74.05751058853399,1,12,3
185,5186,40.96132949057747,-74.06685152298938,2,9,3
185,5186,40.957080931102524,-74.06841949022542,2,12,2
185,5186,40.95958122674156,-74.06711750126611,2,12,1
185,5186,40.921043977772484,-74.07246395594608,2,12,3
185,5186,40.92917308274437,-74.07173023767005,2,12,3
185,5186,40.960852653419266,-74.07380162573587,2,13,0
185,5186,40.95705038372208,-74.0676612371875,2,14,0
185,5186,40.956592396532784,-74.0612075591756,2,14,3
185,5186,40.957655102645646,-74.06662829614412,2,19,4
185,5186,40.956694767510186,-74.0674325714184,2,20,0
185,5186,40.95929721060921,-74.0638015235139,2,20,2
185,5186,40.95721791747738,-74.07153535283338,2,12,0
185,5186,40.96118100050617,-74.07208311206828,2,12,1
185,5186,40.96150198641945,-74.06420895106326,3,12,0
185,5186,40.958941206967125,-74.06079566127788,3,7,3
185,5186,40.962682068979035,-74.06304903722535,3,9,3
185,5186,40.96266277197529,-74.06281888134014,3,9,3
185,5186,40.95963198009659,-74.06227024293672,3,12,3
185,5186,40.95798502925564,-74.06177839285861,3,12,3
185,5186,40.96693335536648,-74.06615867859851,3,16,3
185,5186,40.961850539480935,-74.06210671759378,3,17,1
185,5186,40.959705442821274,-74.0700845161749,3,18,1
185,5186,40.949683562552224,-74.06001226253044,3,19,4
185,5186,40.95794387224842,-74.07072653270494,3,12,0
185,5186,40.9545094377153,-74.05860253072511,4,12,0
185,5186,40.950601220762024,-74.05227304644119,4,12,3
185,5186,40.95484283629585,-74.0626128057314,4,7,2
185,5186,40.954143152271996,-74.05650853759776,4,7,2
185,5186,40.956809834276925,-74.0502978379203,4,9,3
185,5186,40.91272470418144,-74.10741471148263,4,13,0
185,5186,40.95513677660156,-74.06386530048381,4,14,2
185,5186,40.95962716702152,-74.05025719500314,4,15,2
185,5186,40.950496018563996,-74.06246305651199,4,16,0
185,5186,40.956228942310105,-74.05589145816099,4,17,1
185,5186,40.94873116973568,-74.05776813275348,4,17,3
185,5186,40.952427283560525,-74.06090325511228,4,12,0
185,5186,40.958557248746644,-74.06507970786821,5,8,3
185,5186,40.95820799533058,-74.06083889699708,5,8,3
185,5186,40.95567816559006,-74.0647116566373,5,9,3
185,5186,40.9618426418655,-74.06347105301153,5,12,0
185,5186,40.947775394355546,-74.0674939716531,5,12,4
185,5186,40.94216372135807,-74.06469008720647,5,12,3
185,5186,40.943249181544076,-74.05452427662145,5,14,3
185,5186,40.95334515038658,-74.05996340162288,5,15,2
185,5186,40.96009385648895,-74.05988923854362,5,12,0
185,5186,40.9305077797525,-74.06297073907386,5,19,3
185,5186,40.94195640150238,-74.07189328617584,5,20,0
185,5186,40.92659236553837,-74.06026184207927,5,20,0
185,5186,40.912362263237725,-74.06478739923965,5,12,3
185,5186,40.92338162723709,-74.06740275419484,5,12,3
185,5186,40.96127611461807,-74.06573574639093,5,12,1
185,5186,40.96352773967911,-74.06396827495824,5,12,3
185,5186,40.960141793524514,-74.07449004448186,5,12,1
185,5186,40.95885889295269,-74.06850198305379,6,7,2
185,5186,40.9616826331966,-74.05744367486965,6,9,3
185,5186,40.958458915983925,-74.06045623517763,6,9,3
185,5186,40.95635697308708,-74.06271911806594,6,14,1
185,5186,40.95363093975712,-74.06004480666648,6,17,3
185,5186,40.9517242467754,-74.05949789679777,6,17,0
185,5186,40.958962783848534,-74.04650929964315,6,19,3
185,5186,40.96296507183243,-74.06016804672014,6,20,2
185,5186,40.95858103099991,-74.06872729606162,6,16,3
185,5186,40.95891204539467,-74.07123390979301,6,16,1
185,5186,40.96112741593052,-74.07395577824842,6,16,1
185,5186,40.96203143957783,-74.0619916284753,6,16,2
185,5189,40.95568572047878,-74.0722696075512,0,12,1
185,5189,40.959474400316964,-74.0628122875763,0,12,2
185,5189,40.95854786101509,-74.05698000288736,0,12,0
185,5189,40.958649248515854,-74.05388543403875,0,12,0
185,5189,40.95725825492073,-74.06193673259746,0,12,3
185,5189,40.96160884264637,-74.06969343519937,0,12,1
185,5189,40.96802116993595,-74.05668739623557,0,12,2
185,5189,40.96041645172764,-74.07253399140369,0,8,3
185,5189,40.955976173912774,-74.06715320444833,0,9,0
185,5189,40.96529913011719,-74.06871794558297,0,9,3
185,5189,40.962334722911606,-74.06710085666906,0,12,2
185,5189,40.961526007091294,-74.07384525633584,0,12,1
185,5189,40.96606190565754,-74.06278384125959,0,12,3
185,5189,40.95577046338249,-74.06226183123123,0,14,2
185,5189,40.93862906161476,-74.10226177073251,0,15,4
185,5189,40.95062471989323,-74.06817089415323,0,8,4
185,5189,40.94973495665718,-74.07317132896911,0,8,3
185,5189,40.96058647397686,-74.0714729467703,1,7,3
185,5189,40.96445353392292,-74.07920094228517,1,9,3
185,5189,40.953233481084595,-74.08629664427768,1,9,0
185,5189,40.96318917039562,-74.08448696530591,1,15,4
185,5189,40.963859350120316,-74.07315548903476,1,12,3
185,5189,40.962125152980576,-74.08410520500671,1,17,3
185,5189,40.960219711696396,-74.07004715896379,1,19,2
185,5189,40.961149454747925,-74.0598503837658,1,20,2
185,5189,40.95454460445572,-74.07725260055791,1,12,3
185,5189,40.956883371507416,-74.06741360969077,1,12,0
185,5189,40.96384702686001,-74.08233943975698,1,12,1
185,5189,40.96224990550209,-74.05863822645675,2,12,0
185,5189,40.96887697342564,-74.07423416174184,2,7,3
185,5189,40.96490240160156,-74.07332966125738,2,8,0
185,5189,40.97354789141346,-74.05683695919048,2,9,3
185,5189,40.969816059505234,-74.06327702499162,2,12,3
185,5189,40.96755866769482,-74.06978603846561,2,12,3
185,5189,40.962144748007546,-74.05995508677493,2,18,4
