tid,label,lat,lon,day,hour,category
4824,172,40.7564573646771,-73.92966270446779,4,14,1
4824,172,40.707149,-73.99056999999999,4,17,1
4824,172,40.707149,-73.99056999999999,5,17,1
4824,172,40.7564898726738,-73.9297914505005,5,18,4
4824,172,40.761154,-73.92350439,5,20,8
4824,172,40.7564573646771,-73.92966270446779,6,9,1
4824,172,40.707149,-73.99056999999999,6,9,1
4827,172,40.7564573646771,-73.92966270446779,0,9,1
4827,172,40.7609387562443,-73.9673315579802,0,12,0
4827,172,40.7562830268577,-73.929905652741,1,0,2
4827,172,40.7562830268577,-73.929905652741,1,7,2
4827,172,40.7564573646771,-73.92966270446779,1,9,1
4827,172,40.7609387562443,-73.9673315579802,1,12,0
4827,172,40.761581447100895,-73.9666542824079,1,12,4
4827,172,40.7606017567748,-73.9667461165233,1,12,0
4827,172,40.7609387562443,-73.9673315579802,2,9,0
4827,172,40.760122541167,-73.967524766922,2,12,4
4827,172,40.7607465058471,-73.96847373766279,2,12,0
4827,172,40.7562830268577,-73.929905652741,2,17,2
4827,172,40.7564573646771,-73.92966270446779,3,9,1
4827,172,40.7609387562443,-73.9673315579802,3,9,0
4827,172,40.761268917771,-73.9655924472707,3,15,4
4827,172,40.75047562272479,-73.9402842521667,3,18,1
4827,172,40.7564573646771,-73.92966270446779,4,9,1
4827,172,40.7607465058471,-73.96847373766279,4,12,0
4827,172,40.7609387562443,-73.9673315579802,4,12,0
4827,172,40.75047562272479,-73.9402842521667,4,16,1
4827,172,40.7564573646771,-73.92966270446779,5,12,1
4827,172,40.7651023594065,-73.9304912057458,5,12,3
4827,172,40.7622364835908,-73.92595025333071,5,12,4
4827,172,40.7562830268577,-73.929905652741,5,18,2
4828,172,40.7564573646771,-73.92966270446779,0,9,1
4828,172,40.761552,-73.96831800000001,0,11,4
4828,172,40.7626535759268,-73.96734303720659,0,11,0
4828,172,40.7609387562443,-73.9673315579802,0,11,0
4828,172,40.7562830268577,-73.929905652741,0,17,2
4828,172,40.7564573646771,-73.92966270446779,1,9,1
4828,172,40.7609387562443,-73.9673315579802,2,11,0
4828,172,40.761340000000004,-73.96789039,2,11,4
4828,172,40.7655790340693,-73.96568428189201,2,15,0
4828,172,40.7632166233075,-73.96761279883191,2,16,4
4828,172,40.761635999999996,-73.92589699999999,2,17,4
4828,172,40.762117580013204,-73.9254248142242,2,17,1
4828,172,40.7564573646771,-73.92966270446779,4,8,1
4828,172,40.7609387562443,-73.9673315579802,4,9,0
4828,172,40.762623890247504,-73.9659196079095,4,12,0
4828,172,40.7149059820815,-74.0018809265286,4,15,3
4828,172,40.75047562272479,-73.9402842521667,4,16,1
4828,172,40.761885979797796,-73.9251780509949,6,18,4
4828,172,40.76009816150321,-73.9204037189484,6,18,8
4830,172,40.7564573646771,-73.92966270446779,0,9,1
4830,172,40.760542767957894,-73.96734877681959,0,10,0
4830,172,40.7609387562443,-73.9673315579802,0,10,0
4830,172,40.7562830268577,-73.929905652741,0,17,2
4830,172,40.756733682142794,-73.9299631118774,0,20,4
4830,172,40.7564573646771,-73.92966270446779,1,8,1
4830,172,40.75047562272479,-73.9402842521667,1,8,1
4830,172,40.75047562272479,-73.9402842521667,2,9,1
4830,172,40.7562830268577,-73.929905652741,2,17,2
4830,172,40.7564573646771,-73.92966270446779,3,8,1
4830,172,40.75047562272479,-73.9402842521667,3,10,1
4830,172,40.760122541167,-73.967524766922,3,14,4
4830,172,40.7605153878878,-73.9673717352698,3,14,4
4830,172,40.756531,-73.9296573400497,3,17,0
4830,172,40.7564573646771,-73.92966270446779,4,9,1
4830,172,40.760542767957894,-73.96734877681959,4,9,0
4830,172,40.7189419547019,-73.99620538575,4,14,4
4830,172,40.7188568557375,-73.9962398182536,4,14,3
4830,172,40.7562830268577,-73.929905652741,4,19,2
4830,172,40.7564573646771,-73.92966270446779,5,15,1
4830,172,40.7188568557375,-73.9962398182536,5,16,3
4830,172,40.732392247509395,-73.99011073520991,5,17,4
4830,172,40.756733682142794,-73.930070400238,5,18,4
4830,172,40.7562830268577,-73.929905652741,5,18,2
4830,172,40.756733682142794,-73.9299631118774,6,11,4
4831,172,40.7564573646771,-73.92966270446779,0,9,1
4831,172,40.761398,-73.96815500000001,0,12,0
4831,172,40.761340000000004,-73.96789039,0,12,4
4831,172,40.7611546053986,-73.9679431915283,0,12,3
4831,172,40.7564573646771,-73.92966270446779,1,8,1
4831,172,40.760542767957894,-73.96734877681959,1,8,0
4831,172,40.7609387562443,-73.9673315579802,1,8,0
4831,172,40.707149,-73.99056999999999,1,14,1
4831,172,40.6075194679887,-73.9616033386891,1,14,0
4831,172,40.6090656243329,-73.9577722549438,1,15,1
4831,172,40.707149,-73.99056999999999,1,16,1
4831,172,40.756733682142794,-73.9299631118774,1,16,4
4831,172,40.7611094567639,-73.96909935079971,2,11,4
4831,172,40.761268917771,-73.9655924472707,2,12,4
4831,172,40.7564573646771,-73.92966270446779,4,9,1
4831,172,40.6819732626568,-73.9587850841906,5,20,0
4831,172,40.6900494646487,-73.9651447528651,6,11,0
4834,172,40.7564573646771,-73.92966270446779,0,8,1
4834,172,40.75047562272479,-73.9402842521667,0,8,1
4834,172,40.76298856990249,-73.9684909564002,0,9,0
4834,172,40.76298856990249,-73.9684909564002,1,9,0
4834,172,40.760122541167,-73.967524766922,1,14,4
4834,172,40.7585342833333,-73.9291369915009,1,17,8
4834,172,40.7564573646771,-73.92966270446779,3,9,1
4834,172,40.7580502378244,-73.9244699478149,4,17,4
4834,172,40.57763,-73.959366,5,14,8
4834,172,40.7085883614824,-73.9910316467285,5,15,1
4834,172,40.7564573646771,-73.92966270446779,6,12,1
4835,172,40.761471535293005,-73.9667737483978,0,15,4
4835,172,40.761398250934704,-73.9679801332036,0,15,0
4835,172,40.7608945592283,-73.96706342697141,0,15,0
4835,172,40.75047562272479,-73.9402842521667,1,17,1
4835,172,40.7605153878878,-73.9673717352698,2,13,4
4835,172,40.760122541167,-73.967524766922,2,14,4
4835,172,40.76298856990249,-73.9684909564002,2,14,0
4835,172,40.761581447100895,-73.9666542824079,3,14,4
4835,172,40.774744,-73.913288,3,19,0
4835,172,40.758494,-73.971037,4,15,4
4983,178,40.886623263359105,-73.878341,0,8,0
4983,178,40.7790953341084,-73.9812254905701,0,9,4
4983,178,40.7759124040604,-73.9883065223694,0,9,0
4983,178,40.74587719913671,-73.9778056740761,0,12,0
4983,178,40.7790953341084,-73.9812254905701,1,10,4
4983,178,40.7772917298741,-73.9841222763062,1,10,5
4983,178,40.74260751232711,-73.9927053451538,1,15,4
4983,178,40.89843040206321,-73.85434627532959,1,19,1
4983,178,40.898323884608295,-73.8542971357945,1,19,1
4983,178,40.8967458590041,-73.8704915758306,1,19,4
4983,178,40.89843040206321,-73.85434627532959,2,9,1
4983,178,40.7744490148296,-73.984566845392,2,10,3
4983,178,40.7490789440608,-73.9839986737282,2,13,0
4983,178,40.745868438197896,-73.9783053861164,2,14,4
4983,178,40.7416013615111,-73.99920099041209,2,15,4
4983,178,40.7828991646992,-73.9848997128588,2,17,5
4983,178,40.8988244286231,-73.8708992909567,2,21,2
4983,178,40.8864595193891,-73.8784217834473,3,8,1
4983,178,40.7790953341084,-73.9812254905701,3,9,4
4983,178,40.7772917298741,-73.9841222763062,3,9,5
4983,178,40.746970000000005,-73.98138,3,15,0
4983,178,40.736887509419496,-73.9902082970545,3,15,4
4983,178,40.779158,-73.98163318634029,3,16,0
4983,178,40.898323884608295,-73.8542971357945,3,23,1
4983,178,40.89843040206321,-73.85434627532959,3,23,1
4983,178,40.8967458590041,-73.8704915758306,3,23,4
4983,178,40.8988244286231,-73.8708992909567,4,0,2
4983,178,40.898815870393705,-73.8675973483369,4,2,0
4983,178,40.886623263359105,-73.878341,4,8,0
4983,178,40.7790953341084,-73.9812254905701,4,9,4
4983,178,40.7828991646992,-73.9848997128588,4,17,5
4983,178,40.89843040206321,-73.85434627532959,4,20,1
4983,178,40.8985723725749,-73.8545211105496,4,20,4
4983,178,40.898323884608295,-73.8542971357945,4,20,1
4983,178,40.8967458590041,-73.8704915758306,4,20,4
4983,178,40.8988244286231,-73.8708992909567,4,21,2
4983,178,40.886623263359105,-73.878341,5,10,0
4983,178,40.762265176501295,-73.9875913268679,5,15,0
4983,178,40.898815870393705,-73.8675973483369,6,0,0
4983,178,40.89567307366461,-73.8766193389893,6,10,0
4983,178,40.8864595193891,-73.8784217834473,6,10,1
4983,178,40.7370985738055,-73.99039768167009,6,12,0
4983,178,40.7367349889739,-73.98976065994741,6,13,4
4983,178,40.7366267739913,-73.9908854896675,6,15,0
4983,178,40.898323884608295,-73.8542971357945,6,18,1
4983,178,40.898815870393705,-73.8675973483369,6,19,0
4983,178,40.8987253904343,-73.8674783706665,6,19,0
4984,178,40.7778972387314,-73.982298374176,0,11,0
4984,178,40.779158,-73.98163318634029,0,11,0
4984,178,40.7507031988422,-73.9892721176147,0,13,0
4984,178,40.7808997028119,-73.9812553565976,0,16,0
4984,178,40.898323884608295,-73.8542971357945,1,19,1
4984,178,40.8985723725749,-73.8545211105496,1,19,4
4984,178,40.8988244286231,-73.8708992909567,1,19,2
4984,178,40.898815870393705,-73.8675973483369,1,20,0
4984,178,40.89567307366461,-73.8766193389893,2,8,0
4984,178,40.7790953341084,-73.9812254905701,2,10,4
4984,178,40.779158,-73.98163318634029,2,11,0
4984,178,40.741157668516,-73.9981795059621,2,16,4
4984,178,40.7828991646992,-73.9848997128588,2,16,5
4984,178,40.779981244685395,-73.98419954269029,2,17,0
4984,178,40.898323884608295,-73.8542971357945,2,19,1
4984,178,40.89843040206321,-73.85434627532959,2,19,1
4984,178,40.8988244286231,-73.8708992909567,2,21,2
4984,178,40.89567307366461,-73.8766193389893,3,8,0
4984,178,40.886623263359105,-73.878341,3,8,0
4984,178,40.8864595193891,-73.8784217834473,3,8,1
4984,178,40.7790953341084,-73.9812254905701,3,8,4
4984,178,40.7772917298741,-73.9841222763062,3,9,5
4984,178,40.741851644696396,-73.99719818711971,3,11,0
4984,178,40.898815870393705,-73.8675973483369,4,8,0
4984,178,40.89567307366461,-73.8766193389893,4,8,0
4984,178,40.886623263359105,-73.878341,4,9,0
4984,178,40.7790953341084,-73.9812254905701,4,10,4
4984,178,40.7772917298741,-73.9841222763062,4,10,5
4984,178,40.7778972387314,-73.982298374176,4,11,0
4984,178,40.750800711901,-73.99129869076559,4,13,4
4984,178,40.746970000000005,-73.98138,4,13,0
4984,178,40.74587719913671,-73.9778056740761,4,13,0
4984,178,40.747973311863106,-73.9829885866209,4,14,3
4984,178,40.747206118461,-73.9818464930973,4,15,0
4984,178,40.751575,-73.99201500000001,4,16,4
4984,178,40.7741009156693,-73.97693943114709,4,17,5
4984,178,40.7782186475761,-73.985490838145,4,17,4
4984,178,40.7828991646992,-73.9848997128588,4,18,5
4984,178,40.781191,-73.98649499999999,4,18,5
4984,178,40.7772917298741,-73.9841222763062,5,10,5
4984,178,40.7772917298741,-73.9841222763062,6,10,5
4984,178,40.779158,-73.98163318634029,6,11,0
4985,178,40.750800711901,-73.99129869076559,1,12,4
4985,178,40.745868438197896,-73.9783053861164,1,13,4
4985,178,40.7732293788286,-73.9846158027649,1,14,3
4985,178,40.779981244685395,-73.98419954269029,1,17,0
4985,178,40.7828991646992,-73.9848997128588,1,17,5
4985,178,40.7448184803593,-73.9951515197754,1,18,4
4985,178,40.743644,-73.992241,1,19,0
4985,178,40.9115666824387,-73.7801027297974,1,21,0
4985,178,40.898815870393705,-73.8675973483369,3,7,0
4985,178,40.886623263359105,-73.878341,3,9,0
4985,178,40.8864595193891,-73.8784217834473,3,9,1
4985,178,40.7790953341084,-73.9812254905701,3,10,4
4985,178,40.7772917298741,-73.9841222763062,3,10,5
4985,178,40.7759124040604,-73.9883065223694,3,10,0
4985,178,40.7748392674448,-73.98855547793029,3,10,5
4985,178,40.77390629999999,-73.982353,3,14,3
4985,178,40.7416013615111,-73.99920099041209,3,15,4
4985,178,40.779158,-73.98163318634029,3,16,0
4985,178,40.7830973278987,-73.9849628428305,3,16,5
4985,178,40.779981244685395,-73.98419954269029,3,17,0
4985,178,40.8967458590041,-73.8704915758306,3,19,4
4985,178,40.898815870393705,-73.8675973483369,4,9,0
4985,178,40.886623263359105,-73.878341,4,9,0
4985,178,40.8864595193891,-73.8784217834473,4,9,1
4985,178,40.7772917298741,-73.9841222763062,4,10,5
4985,178,40.7778972387314,-73.982298374176,4,11,0
4985,178,40.77390629999999,-73.982353,4,15,3
4985,178,40.7416013615111,-73.99920099041209,4,16,4
4985,178,40.7416,-74.0009,4,16,0
4985,178,40.779158,-73.98163318634029,4,17,0
4985,178,40.7808997028119,-73.9812553565976,4,17,0
4985,178,40.7830973278987,-73.9849628428305,4,17,5
4985,178,40.779981244685395,-73.98419954269029,4,18,0
4985,178,40.77529439999999,-73.9803622,4,18,3
4985,178,40.8933049234194,-73.8572645187378,4,20,1
4985,178,40.89861262458521,-73.8673963587321,4,20,0
4985,178,40.8987253904343,-73.8674783706665,5,0,0
4985,178,40.761763430379894,-73.9866616051858,5,1,8
4985,178,40.760753,-73.990799,5,1,8
4985,178,40.760871,-73.990166,5,2,8
4985,178,40.7608798300203,-73.9903356134892,5,3,0
4985,178,40.7615326,-73.9866826,5,4,0
4985,178,40.7628904918598,-73.9740295703649,5,7,4
4985,178,40.7592423886492,-73.97523484348349,5,7,1
4985,178,40.89567307366461,-73.8766193389893,5,7,0
4985,178,40.8967458590041,-73.8704915758306,5,8,4
4985,178,40.89861262458521,-73.8673963587321,5,8,0
4985,178,40.886623263359105,-73.878341,5,8,0
4985,178,40.8864595193891,-73.8784217834473,5,9,1
4985,178,40.7790953341084,-73.9812254905701,5,9,4
4985,178,40.7830973278987,-73.9849628428305,5,11,5
4985,178,40.781191,-73.98649499999999,5,11,5
4985,178,40.779158,-73.98163318634029,5,11,0
4985,178,40.7808997028119,-73.9812553565976,5,12,0
4985,178,40.779981244685395,-73.98419954269029,5,16,0
4985,178,40.7782186475761,-73.985490838145,5,18,4
4985,178,40.7830973278987,-73.9849628428305,6,17,5
4986,178,40.7830973278987,-73.9849628428305,0,9,5
4986,178,40.781191,-73.98649499999999,0,9,5
4986,178,40.7790953341084,-73.9812254905701,0,10,4
4986,178,40.7772917298741,-73.9841222763062,0,10,5
4986,178,40.7759124040604,-73.9883065223694,0,11,0
4986,178,40.7770335712494,-73.9826671941549,0,11,4
4986,178,40.7778972387314,-73.982298374176,0,12,0
4986,178,40.7416013615111,-73.99920099041209,0,13,4
4986,178,40.741157668516,-73.9981795059621,0,14,4
4986,178,40.78321,-73.98454100000001,0,16,3
4986,178,40.7808997028119,-73.9812553565976,0,17,0
4986,178,40.7750531631245,-73.98446928068041,0,18,0
4986,178,40.7790494426549,-73.9825466718415,0,18,4
4986,178,40.7813458386293,-73.98118648620759,1,9,4
4986,178,40.7830973278987,-73.9849628428305,1,9,5
4986,178,40.7772917298741,-73.9841222763062,1,10,5
4986,178,40.7750531631245,-73.98446928068041,1,11,0
4986,178,40.7808997028119,-73.9812553565976,1,13,0
4986,178,40.7805576799708,-73.9817190170288,1,14,4
4986,178,40.779981244685395,-73.98419954269029,1,16,0
4986,178,40.7778972387314,-73.982298374176,1,17,0
4986,178,40.778412895022,-73.98201942443849,1,19,1
4986,178,40.7792090732745,-73.98163318634029,1,19,4
4986,178,40.778721618334295,-73.98223400115971,1,20,4
4986,178,40.898323884608295,-73.8542971357945,1,21,1
4986,178,40.89843040206321,-73.85434627532959,1,21,1
4986,178,40.89861262458521,-73.8673963587321,2,8,0
4986,178,40.89567307366461,-73.8766193389893,2,9,0
4986,178,40.886623263359105,-73.878341,2,9,0
4986,178,40.7790953341084,-73.9812254905701,2,10,4
4986,178,40.7772917298741,-73.9841222763062,2,10,5
4986,178,40.7782186475761,-73.985490838145,2,11,4
4986,178,40.750800711901,-73.99129869076559,2,12,4
4986,178,40.74587719913671,-73.9778056740761,2,12,0
4986,178,40.750396023926,-73.98671325650851,2,13,1
4986,178,40.779981244685395,-73.98419954269029,2,18,0
4986,178,40.781191,-73.98649499999999,2,18,5
4986,178,40.7808997028119,-73.9812553565976,2,19,0
4986,178,40.8933049234194,-73.8572645187378,2,20,1
4986,178,40.8932114014367,-73.857806044339,2,20,4
4986,178,40.89843040206321,-73.85434627532959,2,20,1
4986,178,40.8967458590041,-73.8704915758306,2,20,4
4986,178,40.89861262458521,-73.8673963587321,2,20,0
4986,178,40.750800711901,-73.99129869076559,3,12,4
4986,178,40.74587719913671,-73.9778056740761,3,12,0
4986,178,40.7502301077489,-73.986483694968,3,13,1
4986,178,40.745868438197896,-73.9783053861164,3,14,4
4986,178,40.7416013615111,-73.99920099041209,3,14,4
4986,178,40.741157668516,-73.9981795059621,3,16,4
4986,178,40.779158,-73.98163318634029,3,16,0
4986,178,40.7830973278987,-73.9849628428305,3,16,5
4986,178,40.781191,-73.98649499999999,3,17,5
4986,178,40.78321,-73.98454100000001,3,17,3
4986,178,40.7808997028119,-73.9812553565976,3,17,0
4986,178,40.7770335712494,-73.9826671941549,3,18,4
4986,178,40.8985723725749,-73.8545211105496,3,22,4
4986,178,40.8967458590041,-73.8704915758306,3,22,4
4986,178,40.8958677123805,-73.8635301589966,4,0,0
4986,178,40.898848721974,-73.86746526947691,4,2,0
4986,178,40.89861262458521,-73.8673963587321,4,2,0
4986,178,40.90080969,-73.86780560016629,4,2,4
4986,178,40.898471542265504,-73.85450962467091,4,9,0
4986,178,40.8985723725749,-73.8545211105496,4,9,4
4986,178,40.7790953341084,-73.9812254905701,4,10,4
4986,178,40.7772917298741,-73.9841222763062,4,10,5
4986,178,40.7759124040604,-73.9883065223694,4,10,0
4986,178,40.7804917100759,-73.9864205654962,4,11,5
4986,178,40.7778972387314,-73.982298374176,4,11,0
4986,178,40.779158,-73.98163318634029,4,12,0
4986,178,40.74587719913671,-73.9778056740761,4,12,0
4986,178,40.750800711901,-73.99129869076559,4,13,4
4986,178,40.7785124740582,-73.9819440591409,4,15,4
4986,178,40.774337635335996,-73.9847849310388,4,15,3
4986,178,40.7750531631245,-73.98446928068041,4,16,0
4986,178,40.781191,-73.98649499999999,4,18,5
4987,178,40.7402611610598,-73.99771467134751,0,15,7
4987,178,40.7770335712494,-73.9826671941549,1,10,4
4987,178,40.7772917298741,-73.9841222763062,1,10,5
4987,178,40.7416013615111,-73.99920099041209,1,15,4
4987,178,40.779981244685395,-73.98419954269029,1,16,0
4987,178,40.750800711901,-73.99129869076559,2,12,4
4987,178,40.7416013615111,-73.99920099041209,2,15,4
4987,178,40.7830973278987,-73.9849628428305,2,17,5
4987,178,40.7778972387314,-73.982298374176,3,12,0
4987,178,40.750800711901,-73.99129869076559,3,13,4
4987,178,40.7365334476688,-73.9932269507877,3,16,4
4987,178,40.779981244685395,-73.98419954269029,3,17,0
4987,178,40.779158,-73.98163318634029,4,16,0
4987,178,40.7808997028119,-73.9812553565976,4,16,0
4987,178,40.78321,-73.98454100000001,4,16,3
4987,178,40.7830973278987,-73.9849628428305,4,16,5
4987,178,40.779981244685395,-73.98419954269029,4,17,0
4987,178,40.77529439999999,-73.9803622,4,17,3
4987,178,40.7782186475761,-73.985490838145,4,17,4
4987,178,40.778412895022,-73.98201942443849,4,19,1
4987,178,40.898323884608295,-73.8542971357945,4,20,1
4987,178,40.8967458590041,-73.8704915758306,4,20,4
4987,178,40.8988244286231,-73.8708992909567,4,21,2
4987,178,40.89861262458521,-73.8673963587321,4,22,0
4987,178,40.8958677123805,-73.8635301589966,4,22,0
4987,178,40.7567986978502,-73.98789882659909,5,8,0
4987,178,40.7790953341084,-73.9812254905701,5,9,4
4987,178,40.77762296,-73.9822,5,9,0
4987,178,40.7782186475761,-73.985490838145,5,10,4
4987,178,40.750800711901,-73.99129869076559,5,10,4
4987,178,40.7524809714823,-73.9943861930168,5,12,7
4987,178,40.7522596879717,-73.9896286641908,5,13,4
4987,178,40.7564898726738,-73.9862680435181,5,13,5
4987,178,40.779158,-73.98163318634029,5,13,0
4987,178,40.750800711901,-73.99129869076559,5,15,4
4987,178,40.74587719913671,-73.9778056740761,5,15,0
4987,178,40.745868438197896,-73.9783053861164,5,16,4
4987,178,40.89967,-73.857147,5,18,0
4990,178,40.886623263359105,-73.878341,0,9,0
4990,178,40.7790953341084,-73.9812254905701,0,10,4
4990,178,40.89567307366461,-73.8766193389893,1,8,0
4990,178,40.7772917298741,-73.9841222763062,2,10,5
4990,178,40.745868438197896,-73.9783053861164,2,13,4
4990,178,40.741157668516,-73.9981795059621,2,15,4
4990,178,40.7416013615111,-73.99920099041209,3,14,4
4990,178,40.779158,-73.98163318634029,3,16,0
4990,178,40.779158,-73.98163318634029,4,11,0
4990,178,40.750800711901,-73.99129869076559,4,11,4
4990,178,40.741157668516,-73.9981795059621,4,16,4
4990,178,40.78321,-73.98454100000001,4,18,3
4990,178,40.886623263359105,-73.878341,5,10,0
4990,178,40.7790953341084,-73.9812254905701,5,11,4
4990,178,40.7732293788286,-73.9846158027649,5,14,3
4992,178,40.898323884608295,-73.8542971357945,0,1,1
4992,178,40.8933049234194,-73.8572645187378,0,1,1
4992,178,40.8967458590041,-73.8704915758306,0,1,4
4992,178,40.89567307366461,-73.8766193389893,0,10,0
4992,178,40.8864595193891,-73.8784217834473,0,10,1
4992,178,40.7790953341084,-73.9812254905701,0,10,4
4992,178,40.7770335712494,-73.9826671941549,0,12,4
4992,178,40.7778972387314,-73.982298374176,0,12,0
4992,178,40.774337635335996,-73.9847849310388,0,16,3
4992,178,40.782897617293294,-73.9849628428305,2,18,5
4992,178,40.7808997028119,-73.9812553565976,2,19,0
4992,178,40.886623263359105,-73.878341,3,8,0
4992,178,40.8864595193891,-73.8784217834473,3,8,1
4992,178,40.7790953341084,-73.9812254905701,3,8,4
4992,178,40.7759124040604,-73.9883065223694,3,9,0
4992,178,40.7772917298741,-73.9841222763062,3,10,5
4992,178,40.7782186475761,-73.985490838145,3,11,4
4995,178,40.89843040206321,-73.85434627532959,0,9,1
4995,178,40.89319834,-73.857336,0,9,4
4995,178,40.7790953341084,-73.9812254905701,0,10,4
4995,178,40.7772917298741,-73.9841222763062,0,10,5
4995,178,40.779158,-73.98163318634029,0,11,0
4995,178,40.7416013615111,-73.99920099041209,0,12,4
4995,178,40.74587719913671,-73.9778056740761,0,14,0
4995,178,40.78321,-73.98454100000001,0,17,3
4995,178,40.782897617293294,-73.9849628428305,0,18,5
4995,178,40.779981244685395,-73.98419954269029,1,18,0
4995,178,40.898323884608295,-73.8542971357945,1,20,1
4995,178,40.8967458590041,-73.8704915758306,1,21,4
4995,178,40.8864595193891,-73.8784217834473,2,9,1
4995,178,40.7790953341084,-73.9812254905701,2,12,4
4995,178,40.74587719913671,-73.9778056740761,2,13,0
4995,178,40.747973311863106,-73.9829885866209,2,16,3
4995,178,40.750800711901,-73.99129869076559,2,16,4
4995,178,40.779158,-73.98163318634029,2,17,0
4995,178,40.7808997028119,-73.9812553565976,2,17,0
4995,178,40.782897617293294,-73.9849628428305,2,17,5
4995,178,40.78321,-73.98454100000001,2,17,3
4995,178,40.7777036195288,-73.9821793652775,2,19,0
4995,178,40.898323884608295,-73.8542971357945,2,20,1
4995,178,40.8967458590041,-73.8704915758306,2,21,4
4995,178,40.77784419042771,-73.9825344085693,3,12,0
4995,178,40.750800711901,-73.99129869076559,3,13,4
4995,178,40.7455011686486,-73.97365076868279,3,14,5
4995,178,40.7770335712494,-73.9826671941549,3,16,4
4995,178,40.779981244685395,-73.98419954269029,3,17,0
4995,178,40.782897617293294,-73.9849628428305,3,18,5
4995,178,40.78321,-73.98454100000001,3,18,3
4995,178,40.8864595193891,-73.8784217834473,4,8,1
4995,178,40.7772917298741,-73.9841222763062,4,10,5
4995,178,40.782897617293294,-73.9849628428305,4,12,5
4995,178,40.898932852600105,-73.86754566531529,4,23,0
4995,178,40.89567307366461,-73.8766193389893,6,10,0
4995,178,40.8864595193891,-73.8784217834473,6,10,1
4995,178,40.7790953341084,-73.9812254905701,6,11,4
4995,178,40.777301887297604,-73.9891006802565,6,11,5
4995,178,40.779158,-73.98163318634029,6,12,0
4995,178,40.750800711901,-73.99129869076559,6,13,4
4995,178,40.7469659952592,-73.98107170216929,6,13,0
4995,178,40.7770335712494,-73.9826671941549,6,18,4
4997,178,40.8864595193891,-73.8784217834473,1,8,1
4997,178,40.7790953341084,-73.9812254905701,1,9,4
4997,178,40.7772917298741,-73.9841222763062,1,9,5
4997,178,40.7759124040604,-73.9883065223694,1,9,0
4997,178,40.77529439999999,-73.9803622,1,10,3
4997,178,40.774337635335996,-73.9847849310388,1,11,3
4997,178,40.7778972387314,-73.982298374176,1,12,0
4997,178,40.7770335712494,-73.9826671941549,1,12,4
4997,178,40.779158,-73.98163318634029,1,12,0
4997,178,40.74587719913671,-73.9778056740761,1,13,0
4997,178,40.745868438197896,-73.9783053861164,1,14,4
4997,178,40.7456973603791,-73.97769972681999,1,15,0
4997,178,40.7416013615111,-73.99920099041209,1,15,4
4997,178,40.741157668516,-73.9981795059621,1,16,4
4997,178,40.7808997028119,-73.9812553565976,3,17,0
4997,178,40.8933049234194,-73.8572645187378,4,20,1
4997,178,40.89319834,-73.857336,4,20,4
4997,178,40.90080969,-73.86780560016629,4,20,4
4997,178,40.8964262064056,-73.87242677953041,5,9,0
4997,178,40.8864595193891,-73.8784217834473,5,10,1
4997,178,40.7790953341084,-73.9812254905701,5,10,4
4997,178,40.7772917298741,-73.9841222763062,5,11,5
4997,178,40.7624805593235,-73.9874995027046,5,12,5
4997,178,40.7777036195288,-73.9821793652775,5,17,0
4997,178,40.8967458590041,-73.8704915758306,5,18,4
4997,178,40.897598862648,-73.86719709999998,5,19,0
4997,178,40.7790953341084,-73.9812254905701,6,10,4
4997,178,40.772108126199896,-73.97590398788451,6,11,5
4997,178,40.7770335712494,-73.9826671941549,6,12,4
4997,178,40.7808997028119,-73.9812553565976,6,12,0
4997,178,40.779981244685395,-73.98419954269029,6,17,0
4997,178,40.7782186475761,-73.985490838145,6,18,4
4997,178,40.8933049234194,-73.8572645187378,6,22,1
4997,178,40.898323884608295,-73.8542971357945,6,22,1
4997,178,40.89843040206321,-73.85434627532959,6,23,1
4998,178,40.8964262064056,-73.87242677953041,0,8,0
4998,178,40.8949976056894,-73.88181540470909,0,10,0
4998,178,40.7790953341084,-73.9812254905701,0,11,4
4998,178,40.7772917298741,-73.9841222763062,0,11,5
4998,178,40.7759124040604,-73.9883065223694,0,11,0
4998,178,40.779158,-73.98163318634029,0,13,0
4998,178,40.750800711901,-73.99129869076559,0,13,4
4998,178,40.745868438197896,-73.9783053861164,0,15,4
4998,178,40.7498254009549,-73.98796319961549,0,15,5
4998,178,40.7416013615111,-73.99920099041209,0,15,4
4998,178,40.741157668516,-73.9981795059621,0,16,4
4998,178,40.7772917298741,-73.9841222763062,6,9,5
4998,178,40.7746972915072,-73.98194979831841,6,10,7
4998,178,40.7569317754307,-73.9889744230135,6,11,7
4998,178,40.7572212983984,-73.9915466308594,6,11,1
4998,178,40.779158,-73.98163318634029,6,11,0
4998,178,40.7772917298741,-73.9841222763062,6,12,5
4998,178,40.89843040206321,-73.85434627532959,6,20,1
4998,178,40.898323884608295,-73.8542971357945,6,20,1
4998,178,40.8964262064056,-73.87242677953041,6,21,0
5000,178,40.7790953341084,-73.9812254905701,1,9,4
5000,178,40.750800711901,-73.99129869076559,1,12,4
5000,178,40.7416013615111,-73.99920099041209,1,14,4
5000,178,40.741157668516,-73.9981795059621,1,16,4
5000,178,40.782897617293294,-73.9849628428305,1,16,5
5000,178,40.78321,-73.98454100000001,1,17,3
5000,178,40.779981244685395,-73.98419954269029,1,17,0
5000,178,40.7778972387314,-73.982298374176,3,11,0
5000,178,40.7782186475761,-73.985490838145,3,12,4
